0,0.0,243.0,346.0
0,0.0,242.0,347.0
0,0.0,240.0,347.0
0,0.0,239.0,348.0
0,0.0,237.0,348.0
0,0.0,236.0,349.0
0,0.0,231.0,349.0
0,0.0,230.0,350.0
0,0.0,229.0,350.0
0,0.0,228.0,351.0
0,0.0,227.0,351.0
0,0.0,226.0,352.0
0,0.0,225.0,352.0
0,0.0,224.0,353.0
0,0.0,223.0,353.0
0,0.0,222.0,354.0
0,0.0,220.0,354.0
0,0.0,219.0,355.0
0,0.0,218.0,355.0
0,0.0,216.0,357.0
0,0.0,213.0,357.0
0,0.0,211.0,359.0
0,0.0,210.0,359.0
0,0.0,209.0,360.0
0,0.0,208.0,360.0
0,0.0,207.0,361.0
0,0.0,206.0,361.0
0,0.0,205.0,362.0
0,0.0,204.0,362.0
0,0.0,202.0,364.0
0,0.0,201.0,364.0
0,0.0,199.0,366.0
0,0.0,198.0,366.0
0,0.0,194.0,370.0
0,0.0,193.0,370.0
0,0.0,192.0,371.0
0,0.0,191.0,371.0
0,0.0,190.0,372.0
0,0.0,189.0,372.0
0,0.0,183.0,378.0
0,0.0,183.0,379.0
0,0.0,182.0,380.0
0,0.0,182.0,382.0
0,0.0,181.0,383.0
0,0.0,181.0,384.0
0,0.0,180.0,385.0
0,0.0,180.0,388.0
0,0.0,178.0,390.0
0,0.0,178.0,392.0
0,0.0,177.0,393.0
0,0.0,177.0,398.0
0,0.0,176.0,399.0
0,0.0,176.0,400.0
0,0.0,175.0,401.0
0,0.0,175.0,402.0
0,0.0,174.0,403.0
0,0.0,174.0,429.0
0,0.0,175.0,430.0
0,0.0,175.0,441.0
0,0.0,176.0,442.0
0,0.0,176.0,446.0
0,0.0,177.0,447.0
0,0.0,177.0,451.0
0,0.0,178.0,452.0
0,0.0,178.0,454.0
0,0.0,179.0,455.0
0,0.0,179.0,459.0
0,0.0,180.0,460.0
0,0.0,180.0,462.0
0,0.0,181.0,463.0
0,0.0,181.0,464.0
0,0.0,182.0,465.0
0,0.0,182.0,467.0
0,0.0,183.0,468.0
0,0.0,183.0,469.0
0,0.0,185.0,471.0
0,0.0,185.0,472.0
0,0.0,187.0,474.0
0,0.0,187.0,475.0
0,0.0,188.0,476.0
0,0.0,188.0,478.0
0,0.0,190.0,480.0
0,0.0,190.0,482.0
0,0.0,191.0,483.0
0,0.0,191.0,485.0
0,0.0,192.0,485.0
0,0.0,195.0,488.0
0,0.0,195.0,489.0
0,0.0,197.0,491.0
0,0.0,197.0,492.0
0,0.0,199.0,494.0
0,0.0,199.0,495.0
0,0.0,200.0,496.0
0,0.0,201.0,496.0
0,0.0,204.0,499.0
0,0.0,204.0,500.0
0,0.0,205.0,501.0
0,0.0,206.0,501.0
0,0.0,209.0,504.0
0,0.0,209.0,505.0
0,0.0,211.0,507.0
0,0.0,212.0,507.0
0,0.0,213.0,508.0
0,0.0,213.0,509.0
0,0.0,214.0,509.0
0,0.0,219.0,514.0
0,0.0,220.0,514.0
0,0.0,223.0,517.0
0,0.0,224.0,517.0
0,0.0,227.0,520.0
0,0.0,228.0,520.0
0,0.0,229.0,521.0
0,0.0,230.0,521.0
0,0.0,232.0,523.0
0,0.0,233.0,523.0
0,0.0,234.0,524.0
0,0.0,235.0,524.0
0,0.0,237.0,526.0
0,0.0,238.0,526.0
0,0.0,239.0,527.0
0,0.0,240.0,527.0
0,0.0,242.0,529.0
0,0.0,245.0,529.0
0,0.0,246.0,530.0
0,0.0,247.0,530.0
0,0.0,248.0,531.0
0,0.0,250.0,531.0
0,0.0,251.0,532.0
0,0.0,253.0,532.0
0,0.0,254.0,533.0
0,0.0,256.0,533.0
0,0.0,257.0,534.0
0,0.0,259.0,534.0
0,0.0,260.0,535.0
0,0.0,263.0,535.0
0,0.0,264.0,536.0
0,0.0,269.0,536.0
0,0.0,270.0,537.0
0,0.0,271.0,537.0
0,0.0,272.0,538.0
0,0.0,280.0,538.0
0,0.0,281.0,539.0
0,0.0,299.0,539.0
0,0.0,300.0,540.0
0,0.0,326.0,540.0
0,0.0,327.0,539.0
0,0.0,328.0,539.0
0,0.0,329.0,538.0
0,0.0,330.0,538.0
0,0.0,331.0,537.0
0,0.0,332.0,537.0
0,0.0,334.0,535.0
0,0.0,337.0,535.0
0,0.0,339.0,533.0
0,0.0,340.0,533.0
0,0.0,341.0,532.0
0,0.0,342.0,532.0
0,0.0,344.0,530.0
0,0.0,345.0,530.0
0,0.0,346.0,529.0
0,0.0,347.0,529.0
0,0.0,350.0,526.0
0,0.0,351.0,526.0
0,0.0,355.0,522.0
0,0.0,356.0,522.0
0,0.0,356.0,521.0
0,0.0,359.0,518.0
0,0.0,359.0,517.0
0,0.0,362.0,514.0
0,0.0,363.0,514.0
0,0.0,365.0,512.0
